TRQNBMD128F931B2C9,Just As Long As You Need Me,The Complete Motown Singles_ Vol. 6: 1966,Four Tops,motown,,0,0
TRQNKWJ128F42ADE09,It's Easy,Don't Look Back,Boston,pop rock,rock,1978,0
TRQNKWC128F931BB96,Circus,NRJ HIT MUSIC ONLY 2009,Britney Spears,dance pop,pop,2008,0
TRQNLGQ128F92CB9E0,A Kind Of Magic,Romantic Panpipes Flying Without Wings,Panpipes,instrumental pop,,0,0
TRQNLID128F930658D,Remix Retales Rock,Retales de una vida Remezclas - EP,Celtas Cortos,folk rock,,0,0
TRQNLZW128F92DA1DB,Petite Fleuer,Billy Vaughn And His Orchestra,Billy Vaughn And His Orchestra,classic country,,0,0
TRQGRXB128E078AA08,Good Vibrations,Smile,Brian Wilson,chamber pop,classic pop and rock,1984,0
TRQGRST128F429E937,The End Of The World,Nipper's Greatests Hits 60's Vol. 1,Skeeter Davis,country rock,,1963,0
TRQGUOF128F93186CE,In the Still of the Night (from 'In Hi-Fi'),I Hear Music,Fred Waring and The Pennsylvanians,instrumental pop,,0,0
TRQGISM128F9310E30,Sunmachine (Album Version),Sunmachine,Dario G,trance,pop and chart,1998,0
TRQGIXM128F4242DEE,Who's Your Daddy?,Toby Keith 35 Biggest Hits,Toby Keith,honky tonk,,2002,0
TRQGNWQ12903CDE65C,Heaven,ONE,DJ Sammy & Yanou Feat. Do,hard house,european,2000,0
TRQGTRS128F92CB709,Parsienne Walkways,Romantic Panpipes - And I Love Her,Panpipes,instrumental pop,,0,0
TRQGTWJ128F9333B38,Thank You Baby! (For Making Someday Come So Soon),UP!,Shania Twain,country rock,canadian,0,0
TRQGSMJ128F426C98D,2. Adagio,Popular Classics,Carlos Bonell / Orchestre Symphonique de Montréal / Charles Dutoit,concerto,,0,0
TRQGANL128F4233691,Prelude In D Minor_ Op. 28 No. 24,Reader's Digest Music: Earl Wild: Piano Classics,Earl Wild,classical,piano,0,0
TRQGALE128F1464846,The Tide Is High (Get The Feeling) (Radio Mix),Atomic Kitten,Atomic Kitten,europop,pop and chart,2002,0
TRQGFVY128F92EC39D,What'chu Like,Massive R&B Classics,Da Brat / Tyrese,hip hop,,0,0
TRQGFXB128F92CB723,Who Wants To Live Forever,Romantic Panpipes Suspicious Minds,Panpipes,instrumental pop,,0,0
TRQGFPX128F92E4FE7,Quién Eres Tú,Canciones De Amor De Yuri,Yuri,dance pop,,0,0
TRQGFOY128F1491F3D,In An Aeroplane Over The Sea (LP Version),Winter Songs EP,Matt Pond PA,chamber pop,américain,0,0
TRQGFCQ128F425627F,Enjoy The Silence) (Ewan Pearson Remix Radio Edit),Enjoy The Silence,Depeche Mode,alternative dance,synthpop,1990,0
TRQGORX12903D11869,No More Tears,Black Hole Special Collectors Edition_ Vol. 1,Allure,neo soul,,0,0
TRQGORO128F92EF519,La Clemenza Di Tito (The Clemency of Titus)_ K. 621: Overture,The 99 Most Essential Mozart Masterpieces,London Festival Orchestra,orchestra,,0,0
TRQGMPQ128F93359FE,Heading Home,Heading Home,Blue Tente Feat. Stine Grove,trance,,0,0
TRQGMQC128E078A2C6,Hangar 18 (2004 Digital Remaster),Greatest Hits:  Back To The Start (Digital Only),Megadeth,speed metal,thrash metal,0,0
TRQGJLB128E0795370,Strangers,Come Here,Cass Fox,vocal house,,0,0
TRQGJDD128E078A91C,Nella Notte,Gli Anni,883,europop,italian,1993,0
TRQGJPU128F1484EF8,Empty Rooms (Live) (2002 Digital Remaster),Gary Moore - The Platinum Collection,Gary Moore,blues-rock,blues rock,0,0
TRQGCDN128F4289966,Las Manos Del Mundo,Andy & Lucas,Andy & Lucas,flamenco,,2003,0
TRQGDAY128F423CCBE,Vem Fazer Amor Comigo,Sonho Por Sonho,Leandro and Leonardo,europop,,1992,0
TRQGVKO128F422B162,Arnoldskinder 3. Folge_ Part_02,Brandnew Oldies Vol.2,Carsten Bohn,acid jazz,,0,0
TRQGQNW12903CE4E6F,Requiem Mass in D Minor_ K. 626: II. Kyrie,W.A. Mozart: Requiem Mass in D Minor,Vienna Symphony Orchestra,orchestra,,0,0
TRQGQUW128F932B40B,Hollow,Mirror,D'espairs Ray,hard rock,,2007,0
TRQGQQD128EF35EF3E,A L'occasion Tu Souris,La Musique Du Moment - The French Sound Now,Coralie Clément,chanson,french,0,0
TRQGQVB128F92F22A0,All In My Head,Honeydew,Shawn Mullins,folk-pop,american,2002,0
TRQGEME128E078707C,Variation 4 (LP Version),Bach Goldberg Variations,Johann Sebastian Bach,classical,classical,0,0
TRQGKIC12903CC3C01,People Come On (Original Club Extended),People Come On,Souvenir D'Italie,italian disco,,0,0
TRQGPCM128F421DA91,Estoy Queriendola,Me Enamore,Eddy Herrera,merengue,,2000,0
TRQGPGS128F931BC91,Looking At You,Looking At You,Sunscreem,progressive house,house,1996,0
TRQGPOF128F930FF62,Hang On Sloopy,Live In Japan,Edgar Winter & Rick Derringer,blues-rock,,0,0
TRQGWUC128F9338CC4,Baby Now That I've Found You,Good Lovin',David Campbell,vocal jazz,,0,0
TRQZREF128F146D5C8,Bad Blood,The Show Goes On - The Very Best Of...,Neil Sedaka,brill building pop,classic pop and rock,1987,0
TRQZRUS128F145D6F9,With A Little Help From My Friends (Edit) (Live),Greatest Hits,Joe Cocker,blues-rock,british,1977,0
TRQZUJD12903CA76A4,I Know You Want Me (Calle Ocho),I Know You Want Me (Calle Ocho) EP,The Latin Chartbreakers,,,0,0
TRQZILP128F92F6E61,Bring Me To Life,Daredevil - The Album (Music From The Motion Picture),Evanescence,alternative metal,alternative rock,2003,0
TRQZICI128F429A6B7,Break Up to Make Up (Album Version),Joan Osborne - Breakfast in Bed,Joan Osborne,folk rock,folk,0,0
TRQZIGW128F427F1B0,Ave Maria,The Best Of Jim Nabors,Jim Nabors,religious music,,1995,0
TRQZILW128F4273748,Don't Be Stupid (You Know I Love You) (In The Style of Shania Twain) - Karaoke,Shania Twain - Vol.1 - Karaoke,Sound Choice Karaoke,karaoke,,0,0
TRQZNNK128F427C211,Two-Part Invention No. 6 (BWV 777),Perpetual Motion,Béla Fleck,bluegrass,folk,2001,0
TRQZNQK12903CAD959,Eternity,Eternity,Craze C,trance,,0,0
TRQZNZN12903CF8867,Deep In (feat. Most Wanted),Music is my blood,Gataka,progressive trance,,0,0
TRQZGWJ12903D0078B,Prelude No. 2,Bossa Nova Café Vol. 01,Laurindo Almeida,latin jazz,,0,0
TRQZGAT128F935EB0C,You're The One,Be My Valentine - Rock's Greatest Love Songs,The Vogues,brill building pop,,1966,0
TRQZZKG128F42756E7,Somewhere Over The Rainbow,Loveparade - The Album Of Your Life,Marusha,hard trance,,1994,0
TRQZZVN128F42A1EFA,Dime Que Es Mentira,Coleccion Suprema,David Lee Garza,tejano,,0,0
TRQZZNY128F148C6B1,Crash Dance,Hands On Yello,Yello / Oliver Lieb,electro,electronic,1983,0
TRQZZNB128F42796C1,Cadillac (Original),Premium Gold,Spider Murphy Gang,pop rock,german,0,0
TRQZTFC128F4278EC2,Fool,Laundry Service,Shakira,dance pop,colombian,2001,0
TRQZTAP12903CEAFBB,Let's Turn the Night (Matt Moss' Vidon Remix),Drag Race,Rupaul,dance pop,,2010,0
TRQZADP128F4266200,He Said She Said [Redtop Edit],He Said She Said,Ashley Tisdale,teen pop,,2006,0
TRQZAEQ128F4255DB7,Classical Gas,60's Rock Instrumental Collection_ Vol. 3,The Ventures,surf music,american,0,0
TRQZFLS128F92F6CC7,Nur fia di,Da Zeitpunkt,Hofas Erben,rock,,0,0
TRQZOTX128F1462483,Lappi Pt I Erämaajärvi,Angels Fall First,Nightwish,sympho black metal,finnish,1997,0
TRQZOIQ128F9311BC3,Personality,High Heel Sneakers - Rock 'n' Roll Classics Vol. 2,Lloyd Price,doo-wop,,1986,0
TRQZOOA128F42638B7,Transitions,Party Time: Funky House,Dennis Ferrer,tech house,hip hop rnb and dance hall,2006,0
TRQZHAY128F424E1C4,So Nice (Summer Samba),So Nice,Bebel Gilberto,bossa nova,brazilian,2000,0
TRQZHBP128F428CF25,Someday (I'm Coming Back),The Bodyguard - Original Soundtrack Album,Lisa Stansfield,ballad,uk,1992,0
TRQZJKR128F4253BA8,Wonderful World,20 Melodies pour rever_ Volume 1,Alain Morisod,chill-out,,0,0
TRQZCUX128E079136D,Shape Of My Heart,Ten Summoner's Tales,Sting,rock,classical,1993,0
TRQZCIB12903CB4642,Rose Leaf Rag,A Joplin Bouquet,Ann Charters,ragtime,,0,0
TRQZCHQ128F932292C,Keep On Movin',Invincible,Five,pop rap,uk,1999,0
TRQZDLW128F14A527F,Donna (Album Version),High On a Ridge Top,The Youngbloods,folk rock,,0,0
TRQZDUK128F93210B3,Disco 2000,Pulp Hit Pac - 5 Series,Pulp,british pop,british,1995,0
TRQZVJO128F424EBF1,Like I Love You,Like I Love You,The Hitmen,gabba,,2007,0
TRQZQFH128F9303993,The Kid Is Hot Tonite,Greatest Hits - The Real Thing,Loverboy,pop rock,loverboy,1980,0
TRQZXXS128F146402E,What Becomes Of The Broken Hearted,Early Classics,Jimmy Ruffin,motown,classic pop and rock,1986,0
TRQZEOV128F42886C2,Das schönste Gefühl der Welt,Frauen ab 40 sind der Hit,Ireen Sheer,german pop,,2000,0
TRQZBJU12903CA629D,Anything Goes,The War Starts Here,Backfire!,straight edge,,0,0
TRQZBUE128F42954A4,One Night ( LP Version ),In Blue,The Corrs,celtic,celtic,2000,0
TRQZKCU128F424C30C,Christmas Is Coming,40 Years - A Charlie Brown Christmas,David Benoit,nu jazz,,1996,0
TRQZYZP128F9307583,Jos Huomenna Kaikki On Toisin,Don Huonot,Don Huonot,pop rock,,2002,0
TRQZPKQ128F42AA4B4,Edelweiß,Das Beste von Heino,Heino,german pop,german,1998,0
TRQZPDM12903C9EF13,Sittin' On The Dock Of The Bay,Raindrops & Other Favorites (Digitally Remastered),Dee Clark,doo-wop,,0,0
TRQZPMO12903CCA91A,Don't Cry for Me Argentina (Evita),Disney to Damon - Soundtrack to a Century 6,Piano Magic,downtempo,uk,0,0
TRQZWTT128F426F731,3 Fine Hoez,The Digital Pimp Series Vol.3,DJ Deeon,hard house,,0,0
TRQZWYQ128F427D291,Break Of Dawn 2008,The Ultimate Bikini Body Workout Mix 125BPM - 165BPM - 98BPM IDEAL FOR JOGGING_ GYM CYCLE_ AEROBICS_ ELLIPTICAL MACHINES_ GYM WORKOUT & GENERAL FITNESS,Out Of Office,tech house,,2009,0
TRQZWCB128F428D5F8,Schumann : Kinderszenen Op.15 : I Von fremden Ländern und Menschen,Schumann : Kinderszenen_ Waldszenen & Bunte Blätter,Maria-João Pires,pop rock,,0,0
TRQTRKZ128F42BC13E,Nights In White Satin (Notte Di Luce),Siempre,Il Divo,pop,,2006,0
TRQTUEV12903CF4897,Goin' Down [Explicit Version],Return To The 36 Chambers: The Dirty Version,Ol' Dirty Bastard,hip hop,wu-tang,1995,0
TRQTUIL128F4271724,Money's Too Tight [To Mention],Picture Book,Simply Red,pop rock,classic pop and rock,1985,0
TRQTUHI128EF34C13D,Footsteps With Spurs (Album Version),Aimee Tallulah Is Hypnotised,The Emperor Machine,italian disco,,2004,0
TRQTUCX128F9315CF7,Daitona 51,Techno Doom Vol.1,Overlap,hard house,,0,0
TRQTIWI128F42ADA02,First of May,G4 And Friends,G4,hip hop,,0,0
TRQTNSV128E078AFE3,Blindsided (Mile High Klub Remix),Blindsided,Lucy Woodward,pop rock,,0,0
TRQTNXX128F42AEB67,Wish You Were Here,Love Songs,Anna-Maria Zimmermann,ballad,,2006,0
TRQTNRJ128F9364E32,Die pure Lust am Leben,Top of the Mountains Vol. 5,Geier Sturzflug,pop rock,german,2006,0
TRQTGXD128F427F195,One Step Forward,Feral Pop Frenzy,Even As We Speak,ballad,rock and indie,1991,0
TRQTGAE128F1465489,Hero,Voice,Neal Schon,instrumental rock,,2001,0
TRQTGHB128F92C2971,Can't Forget About You,My Home's In Alabama,Alabama,country rock,country,0,0
TRQTGOJ128F14571D5,So Long,Going Deaf For A Living,Fischer-Z,new wave,,1980,0
TRQTGIL128F146D609,Brown Eyed Woman,Gold,Bill Medley,blue-eyed soul,,1995,0
TRQTZLG128F4245731,Karneval der Tiere - Voliére/Aviary,Carmen Suite Nr.1 & 2 - Karneval der Tiere,Camille Saint-Saëns,classical,french,0,0
TRQTZCM12903CD6983,I'll Be There - (Tribute To Mariah Carey),A Tribute to the Hits of Mariah Carey,Dreamers,doo-wop,,0,0
TRQTZMW128F4270F61,Can't Take My Eyes Off You (2007 Remastered LP Version),Jersey's Best,Frankie Valli,disco,classic pop and rock,0,0
TRQTZSV128F42292DC,Paradise City,Rock To Mach-One - The Very Best,Green and Yellow,eurodance,,0,0
TRQTTCF128F428AD6B,Country Doctor,Hot House,Bruce Hornsby,country rock,folk,1995,0
TRQTTJS128F9316BAB,Sporaging,Spore Hero,Winifred Phillips,game,,2009,0
TRQTAPL12903C9E107,Leccion 7,Essential Classics,A.T.P.,modern rock,,0,0
TRQTARK128F425A1F4,The Eve Of The War,Musical Version Of The War Of The Worlds,Jeff Wayne;Richard Burton;Justin Hayward,italian disco,,0,0
TRQTFBG128F932D027,Mar Adentro,The Platinum Collection,Héroes del Silencio,hard rock,spanish,1988,0
TRQTFRR128F426BC4B,Requiem (Opus 48): I. Introit et Kyrie,Fauré: Requiem,Escolania del Escorial & Javier M. Carmena,black metal,,0,0
TRQTOTN128F92FDBA3,I Cant Help It,Tuff Stuff,Ace Cannon,memphis soul,,0,0
TRQTHYO128F42739D5,You Make Me Feel Good ,You Make Me Feel Good - Single,JK,eurodance,,2003,0
TRQTHDW128EF35D2E3,Gheseye Shekast,Persian Prince,Blash,rap,,0,0
TRQTMMM128F426A518,SHINE A LITTLE LOVE,GREATEST HITS VOLUME TWO,Electric Light Orchestra,art rock,british,1979,0
TRQTJIC128F42783AE,Queen Elizabeth_ Her Galliard,English Guitar Music,John Williams,soundtrack,,0,0
TRQTVZL128F42935ED,Hate The Lies - Love The Liar,Inside Ronnie Milsap,Ronnie Milsap,country rock,,0,0
TRQTVEV128F14B1618,Sisters Are Doing It For Themselves (duet with Eurythmics),Respect - The Very Best Of Aretha Franklin,Aretha Franklin,dance rock,british,0,0
TRQTXQR128F146EF67,Coffee And Cigarettes (Album Version),Music From The WB Television Series One Tree Hill Volume 2: Friends With Benefit,Michelle Featherstone,piano rock,,0,0
TRQTXNR128E078C206,Glorious,Liebling,Andreas Johnson,singer-songwriter,classic pop and rock,1999,0
TRQTEZA12903CD16D2,Step To This Beat,Samplin' To The Beat Of The Drum,Daz Dillinger,gangster rap,,0,0
TRQTBCB128F92DDB50,Der Eskimo-Tanz,Apres Ski Party 2009,Die Alpenkracher,parody,,0,0
TRQTKZB128F149E748,The Wind Beneath My Wings (Album Version),Rhino Hi-Five: Various Artists: Mother's Day Songs,Gary Morris,country gospel,,0,0
TRQTLWD128F42663A9,Na Voz do Coracao,Agua da Vida,Cris Delanno,chill-out,,0,0
TRQTLCI128E078C88E,Sorry Seems To Be The Hardest Word,Lonely Is The Night,Lory Bianco,progressive house,,1990,0
TRQTLDD128F9332DC5,Thank You,Valentine's Day - 20 Famous Love Songs,The Blue Rubatos,cool jazz,,0,0
TRQTYQT12903C95D2F,Little Things Mean A Lot,Musical Memories  - Hits Of The 50's,Kitty Kallen,cool jazz,,1988,0
TRQTYCH128F425DE14,S.O.S. (Anything But Love),Worlds Collide,Apocalyptica featuring Cristina Scabbia,progressive metal,finnish,2007,0
TRQTPCG128F427AE56,Lawinenhund (Egoexpress Remix B Goddamned Bunker Edition),Lawinenhund,Jens Friebe,pop rock,,0,0
TRQTPQO12903CF2759,Live For Better Days,Our Darkest Days,Ignite,melodic hardcore,,2006,0
TRQTPDN128F4261E3D,Red Rubber Ball,The Graduate - Music From The Broadway Comedy,The Cyrkle,psychedelic rock,,1966,0
TRQTWVA128F147BC69,Maiden's Milk (Album Version),Up On The Sun,Meat Puppets,cowpunk,punk,1985,0
TRQSUVK128F149EE4C,Du Hast Dich Nie Gewehrt (Remastered),Radio Maria,Westernhagen,pop rock,german,1998,0
TRQSUGF128F147751A,To Be With You Again,Universal Masters,Level 42,jazz funk,rock,1987,0
TRQSIVQ128F147A87D,You'll Never Walk Alone (Carousel),Classic Campbell,Glen Campbell,country rock,classic pop and rock,0,0
TRQSIPW12903C9CF89,The Enemy Inside (Part 4),The Enemy Inside,Prymary,progressive rock,,2009,0
TRQSINZ128F42626E8,Symphony No. 35 in D_ 'Haffner' K385: Menuetto,Mozart:Symphonies 35 & 36,Academy of St Martin-in-the-Fields/Sir Neville Marriner,,,0,0
TRQSIQV128F93085B3,Comfortably Numb,Is There Anybody Out There? / The Wall Live  Pink Floyd  1980-81,Pink Floyd,art rock,progressive rock,1979,0
TRQSNUF128F9319F34,Two Tribes,Frankie Say Greatest,Frankie Goes To Hollywood,dance pop,british,1984,0
TRQSNWC128F92E08B7,Epzion EV,Different Feelings,Alex Torn,indie rock,,0,0
TRQSGIZ128F933F6A0,I've Seen Into Your Soul,Dogs Under Stress,Moe Tucker,garage rock,classic pop and rock,0,0
TRQSGKK128F92E41EF,Ordinary Days,Right Now,Leon Jackson,chill-out,x factor,2008,0
TRQSAUP128F42886F0,Vivir sin aire ( En Vivo ),En vivo,Maná,salsa,bb12b20e,0,0
TRQSACC128F93498E8,Essex Dogs (Thurston Moore's Mix),Bustin' + Dronin',Blur,british pop,british,1998,0
TRQSOWM128F931B88F,Kiss The Rain,Arc Of The Dawn,Dare,british pop,,0,0
TRQSMND128F146EC2E,Bad Moon Rising,The Long Road Home - The Ultimate John Fogerty - Creedance Collection,Creedence Clearwater Revival,country rock,swamp rock,1969,0
TRQSMEN12903CD8351,Bitches and Green,SA Style,Westside Cartel,hip hop,,0,0
TRQSJCR12903CDAF00,Mi alma grita,Gracias a Ti,SOL,funeral doom,,0,0
TRQSJXN128EF34ABE5,Another Brick In The Wall Part 2 - feat. Fee Waybill (The Tubes) & Ronnie Montrose (Montrose),Re-Building The Wall - A Tribute To Pink Floyd,Dark Pink Moon,symphonic rock,,0,0
TRQSJOJ128F931BD15,I Miss You,Wigan Pier Presents Bounce,Basshunter,club,pop and chart,2008,0
TRQSCZA128F14920C3,Can't Stand Losing You,Outlandos D'Amour,The Police,new wave,british,1978,0
TRQSCFQ128F424572C,Karneval der Tiere  - Aquarium/Aquarium,Carmen Suite Nr.1 & 2 - Karneval der Tiere,Camille Saint-Saëns,classical,french,0,0
TRQSCTH12903CCF32C,Caramba_ Caracho_ Ein Whisky,"Stars"" - Blau blüht der Enzian",Heino,german pop,german,0,0
TRQSCTJ128F92DE053,Desolate Hope,Desolate Hope,Rmt,trance,,0,0
TRQSCNF128F92FD0FD,Waiting On The World To Change,Where The Light Is: John Mayer Live In Los Angeles,John Mayer,rock,,0,0
TRQSDAA128F9338A06,It's Time To Pay The Fiddler,Tribute to the Grand Ole Opry - Vol. 1,Cal Smith,honky tonk,,0,0
TRQSDBL128F92DE0A9,Do You Love Me,Big Motown Hits & Hard To Find Classics - Volume 3,The Contours,motown,,1962,0
TRQSVKE12903CB3053,Jack My Body,Cocoon Compilation E,DJ Hell,hardcore techno,,0,0
TRQSVYP128F42807D7,Could It Be I'm Falling In Love (LP Version),The Very Best Of,Spinners,motown,,0,0
TRQSQVI128F42BBB67,What's A Woman?,The Ultimate Collection,Vaya Con Dios;Aaron Neville,soft rock,,1990,0
TRQSXIT12903C9970E,If,Catch The Wind: Songs Of A Generation,Damien Leith,ballad,,2008,0
TRQSXPU128F4291825,When The Lights Go Out,Got The Feelin/Intl Version,Five,pop rap,uk,1998,0
TRQSESE12903CCBF82,Sweet Things,Cocktails,Liquid Soul,jazz funk,,0,0
TRQSBNY128F9351C6D,Maybe Baby (New Year's Day),Gold And Green,Sugarland,country,,2009,0
TRQSBZM12903D09B2C,Soiti s uma 2000,"Lirika """"Lublu""""?",Reflex,hard trance,,0,0
TRQSBCS128F428B049,Hunter,No Angel,Dido,singer-songwriter,classic pop and rock,1999,0
TRQSKLK128F4238A48,TURN ME ON,D'soca Zone - The 2ND Wine,Kevin Lyttle,soca,hip hop rnb and dance hall,2003,0
TRQSKGK128F92FE044,Evie's Garden  (LP Version),This Perfect World,Freedy Johnston,folk rock,,1994,0
TRQSLTI12903CC449F,When Your Arms Were Around (LP Version),Home To You,John Michael Montgomery,classic country,,0,0
TRQSYKL128F1497EC2,Part Ways,Living Through / Part Ways,Wilderness,indie rock,,0,0
TRQSYRF128F426E88E,Die Forelle,Schumann: Piano Concerto,Evgeny Kissin,easy listening,classical,0,0
TRQSYVI128F428B617,Sumthin' Wicked This Way Comes,Crazysexycool,TLC,hip hop,hip hop rnb and dance hall,1994,0
TRQSPDX128F92E06B7,Gyere_ játssz!,Érezd a zenét!,DESPERADO,grime,,0,0
TRQSPJK12903CB7657,Kingdom Fall,Kingdom Fall,Miikka Leinonen,progressive trance,,0,0
TRQAUUK128F93036B0,Fantasy,Fantasy EP,Koala,hard trance,,0,0
TRQAUIE128F14531EB,Thank You (Album Version),The Collection,Alanis Morissette,easy listening,canadian,2005,0
TRQAIEN128E0784D50,Laid So Low (Tears Roll Down),Tears Roll Down (Greatest Hits 82-92),Tears For Fears,new wave,uk,1992,0
TRQAIGQ128F425EA25,Yesterday,Spirit,Leona Lewis,pop,x factor,2007,0
TRQAINM128F148B8B7,Tanz Mit Dem Teufel (Remastered),Affentheater,WESTERNHAGEN (HCL),pop rock,german,1994,0
TRQAIMQ128F1467305,If I Could Just Get It On Paper,Somewhere Over China,Jimmy Buffett,country rock,country,1982,0
TRQANDE128F422C2B1,Take Me Home Country Roads,MY HORSE MY LOVE & MY LIFE - Mein Pferd & Meine Liebe & Mein Leben - COUNTRY,John Denver,country rock,folk,1978,0
TRQANWP128F147B6F3,The New Soft Shoe (Remastered Album Version),The Complete Reprise Sessions,Gram Parsons,country rock,american,0,0
TRQAGHX128F425EEBD,The Way You Make Me Feel,HIStory - PAST_ PRESENT AND FUTURE - Book I,Michael Jackson,motown,pop,1987,0
TRQAGLN12903CA6060,I Left My Heart In San Francisco,Forty Years: The Artistry Of Tony Bennett,Tony Bennett,vocal jazz,american,1962,0
TRQAGSQ128F428A4ED,Perfect People,About Time,Pennywise,melodic hardcore,skate punk,1995,0
TRQAZWN128F1465A18,Feel It Boy,Tropical Storm,Beenie Man Featuring Janet Jackson,dancehall,soul and reggae,2002,0
TRQAZCX128F4234C20,Gute Nacht_ Freunde,Wer Liebe Sucht,Kuhn_ Dieter Thomas,pop rap,german,1998,0
TRQAZYM128F9310F13,Fastlane,Fastlane,Jorn Van Deynhoven,progressive trance,,0,0
TRQAZOX128F92F5C1B,Medley Elettrico,La Neve Con La Luna......,Lucio Dalla,ballad,italian,0,0
TRQATJK128EF3456DF,The Name Of The Game,The ABBA Generation,A*Teens,europop,,1999,0
TRQATXF128F9333E55,When Something Is Wrong With My Baby,Right Attitude,Soulsetters Rockin' Blues Band,blues,,0,0
TRQATAD128F42317F7,New Kid In Town  (Live Version),Eagles Live,Eagles,country rock,rock,0,0
TRQATBS128F42279A6,Ironman,Ironman,Triple Bounce,hard trance,,0,0
TRQASSV128F427C4BA,Music for the Royal Fireworks/V.  La Réjouissance:  Allegro,Handel: Water Music; Royal Fireworks Music - Expanded Edition,New York Philharmonic;Pierre Boulez,orchestra,orchestra,0,0
TRQASGZ128F92F136D,You Don't Own Me,Karaoke: Girl Power - Singing to the Hits,Lesley Gore,brill building pop,classic pop and rock,1963,0
TRQAAIN128F149EB90,New York City (LP Version),Rhino Hi-Five: They Might Be Giants,They Might Be Giants,pop rock,alternative rock,0,0
TRQAANA128F426CA43,Gotta Be Somebody's Blues,Chase This Light,Jimmy Eat World,emo,rock and indie,2007,0
TRQAFLD128F42553BB,Wild World,Wild World,JAY,rap,,0,0
TRQAFAZ128F9300609,Just Impolite (Jesse Novak Instrumental),Dancing In A Minefield,Plushgun,dance pop,,0,0
TRQAFYP128F42908FC,King Of Da Beatz,Reckless,Special D.,hard trance,,2003,0
TRQAFDS128F424A9BA,Hollywood,The Wallflowers,The Wallflowers,pop rock,rock,1992,0
TRQAFKL12903CD299A,Le Sud,Allo Nino - Hommage à Nino Ferrer,Mara Tremblay,los angeles,,0,0
TRQAFIC128F1491A98,No Se Si Es Amor (It Must Have Been Love),Baladas En Español,Roxette,pop rock,swedish,1996,0
TRQAOWZ128F93000A4,Killin' Time,Ultimate Clint Black,Clint Black,classic country,,1989,0
TRQAOFW128E0792D53,You Are The Sunshine Of My Life,Natural Wonder,Stevie Wonder,funk,rock and indie,1972,0
TRQAHUW128F42933D1,U Don't Have To Call,8701,Usher Featuring Kelis,hip hop,hip hop rnb and dance hall,2001,0
TRQAHWX128F9323128,Heartbeat,20th Century Hits,P.J. Proby,british invasion,,0,0
TRQAHYK12903CF819F,Gossip (Album Version),It's Classy_ Not Classic,Breathe Carolina,screamo,,0,0
TRQAMIF12903CE0DF9,Think About The Way 2k9,Filthy Electro Beats Vol. 1,Gigi Barocco vs. Ice MC,electro,,0,0
TRQAJYO128F4286CB1,The Great Gig In The Sky,The Moon Revisited,Dark Side Of The Moon,trip hop,,1995,0
TRQACCH128F92F029B,The Most Beautiful Girl,Ace Cannon Goes Country,Ace Cannon,memphis soul,,0,0
TRQADBS12903D09B25,Za toboy,Blondies 126,Reflex,hard trance,,0,0
TRQAVWE128F92EE286,Neuro,Chemistry,X-Cabs (Chris Cowie),goa,,0,0
TRQAVXN128F92DE5A1,Only A Lonely Heart Knows,The Best Of,Barbara Mandrell,ballad,,2001,0
TRQAVJK12903CDB1A3,Raunchy,The Very Best of the 50's - Volume 5,Bill Justis,instrumental rock,,1976,0
TRQAQNA128F42A3EB9,Talviaamun prinsessa,Suomi Huiput,XL5,teen pop,finnish,0,0
TRQAXRR128F9354354,O Come All Ye Faithful,A New Old Fashioned Christmas,The Trekky Yuletide Orchestra,orchestra,,0,0
TRQAXAB128E078E82D,Rock This Country!,Come On Over,Shania Twain,country rock,canadian,1997,0
TRQAXGH128F9333CE9,Cry Me A River,I'm Lovin' It,Justin Timberlake,rock,pop and chart,2002,0
TRQAKXT128F9302E6A,Torch (as made famous by Soft Cell),Synth Pop Instrumentals,Synth Pop Future Stars,,,0,0
TRQAKCH12903CB2C5A,I Got 5 On It,Yukmouth Presents: 420,The Luniz,gangster rap,,1995,0
TRQALGU128F9335B76,Prelude No. 20 in C Minor Op. 28: Largo,60 Best-Loved Classics - 3CD Set,The London Fox Orchestra,jazz,,0,0
TRQALKU128F423AF7E,Variations On Pachelbel's Canon,Purple Electric Violin Concerto 2,Ed Alleyne-Johnson,chill-out,,2001,0
TRQALMY128E07830E9,You've Got To Hide Your Love Away (Digitally Remastered 01),The Beach Boys' Party!/Stack-O-Tracks,The Beach Boys,rock,american,0,0
TRQALEB128F933190A,Ogo,Joey Beltram Live,Joey Beltram,techno,new york,1994,0
TRQAYWJ128F92F74C3,Wagner: Tristan und Isolde: Mild und leise wie er lachelt,Tristan und Isolde,Richard Wagner,classical,german,0,0
TRQAPLC128F42700F0,Soul To Squeeze (Album Version),Greatest Hits,Red Hot Chili Peppers,rap rock,alternative rock,2003,0
TRQAPMG128F9348E69,S.O.S.,Number Ones,Abba,europop,swedish,1975,0
TRQAPRM128F9310CCE,Animal Instinct,Bury The Hatchet (The Complete Sessions 1998-1999),The Cranberries,celtic rock,alternative rock,1999,0
TRQAPKU128F42A7A17,Symphony No. 5 in C minor_ Op. 67/Allegro con brio,Classic FM Music for Driving,Günter Wand,classical,,0,0
TRQAWCA128F1487115,Whatever You Ask (After God's Own Heart Album Version),Steve Camp Collection:,STEVE CAMP,ccm,,0,0
TRQAWKR128F425EEC3,Man In The Mirror,HIStory - PAST_ PRESENT AND FUTURE - Book I,Michael Jackson,motown,pop,1987,0
